seed,p,K,t,loss_ratio,off_balance,nonadopter_rate_change,coef_capacity,coef_nightlife_density,coef_prior_violations,coef_late_night_hours,coef_staff_training_score,coef_security_staff,coef_incident_response_time,coef_camera_coverage,coef_license_compliance,noncausal_camera_coverage,noncausal_license_compliance,noncausal_share,noise,variant,promised,realized,true_cut,dlog_capacity,dlog_nightlife_density,dlog_prior_violations,dlog_late_night_hours,dlog_staff_training_score,dlog_security_staff,dlog_incident_response_time,dlog_camera_coverage,dlog_license_compliance,dlog_cap_effect,share_at_credit_cap_after,share_proxy_heavy,gap_proxy_heavy,share_causal_only,gap_causal_only,coef_inspection_score,dlog_inspection_score
3,0.0,3,1,0.7415934415912119,0.18722475280176964,0.0,0.7282884369730663,0.11188842684192783,0.011713319980976616,0.08411839941454803,-1.0194641935639772,-0.41594486241203027,0.03391938347055241,-0.3909197661158852,-0.5824320324359802,0.09857916203319313,0.12076300835483607,0.2193421703880292,zero,t1,,,,,,,,,,,,,,,,,,,0.0,
3,0.0,3,2,0.7575150836584194,0.15844918755785972,-0.041943125909451595,0.7508981016601881,0.11645672785192022,0.006048431971549932,0.07620079876318865,-0.874017990805145,-0.38823862433487294,0.028224531900603884,-0.243988677558807,-0.4449453744643991,0.0752262791599825,0.11365219186531392,0.18887847102529645,zero,t1,,,,,,,,,,,,,,,,,,,-0.13792029980579593,
3,0.0,3,3,0.7723474062146075,0.13919274410633267,-0.0712670981562773,0.743654891665379,0.10320795492768851,0.0028090024823120433,0.07894585704960762,-0.7588568082612015,-0.3615401490147628,0.024459668230810534,-0.13327233736042532,-0.37918186748475086,0.047484805734027045,0.11249974300941123,0.1599845487434383,zero,t1,,,,,,,,,,,,,,,,,,,-0.24948009432433443,
3,0.0,3,4,0.7779815432403953,0.1253127606824659,-0.08733268616228318,0.731615379519413,0.09670401406568391,-0.0008259133784553291,0.08192154286871715,-0.702765474896476,-0.32439946806538583,0.02302798787265093,-0.0826193930046433,-0.2493148392484989,0.033480208014528196,0.08357655217747718,0.11705676019200538,zero,t1,,,,,,,,,,,,,,,,,,,-0.3505359550014766,
3,0.0,3,5,0.77694692009214,0.11707020438317325,-0.08842135643357574,0.7085571369030135,0.0833818141517482,-0.0013522381116489802,0.1044624158017005,-0.6568811017143822,-0.2962361967470203,0.023884566070554333,-0.05831630034510657,-0.1661772366114557,0.023776232188358566,0.055896406172553544,0.07967263836091211,zero,t1,,,,,,,,,,,,,,,,,,,-0.39332323705264777,
3,0.0,3,6,0.7666110329533398,0.10320246889376761,-0.08552449712330801,0.720633292654172,0.09321556301237198,0.0010024728668765975,0.11292048056186312,-0.6089590123776601,-0.26095243492912795,0.023216995342005907,-0.056926389308740784,-0.05320835912409192,0.024796781807285194,0.019229844226723965,0.04402662603400916,zero,t1,,,,,,,,,,,,,,,,,,,-0.43378803942984634,
3,0.0,3,7,0.7564278112684649,0.0979938515546677,-0.07073976928809045,0.7040517143006304,0.09229007078922365,0.001459392129709508,0.11549757440813861,-0.547035083938743,-0.2397915171942753,0.02390735688694925,-0.12459899221789178,0.017169765457420175,0.055389445481018214,0.0,0.055389445481018214,zero,t1,,,,,,,,,,,,,,,,,,,-0.4392523346988359,
3,0.0,3,8,0.744954394315755,0.08767404261457588,-0.060658522978018214,0.7226187403379069,0.09128151956957019,0.0031792268667169992,0.11232476882204324,-0.5426672670609345,-0.21287902138089418,0.02409562672013863,-0.08317507018374051,0.10255816651812966,0.04039758108468085,0.0,0.04039758108468085,zero,t1,,,,,,,,,,,,,,,,,,,-0.45839842542617987,
3,0.0,3,9,0.7415764859068837,0.08869995997189725,-0.05174795070149252,0.7068434292328,0.08558490820471035,1.5643361058869654e-05,0.11264665621192625,-0.6131013469570203,-0.21769227123016854,0.0244839182273498,-0.04016862113078243,0.1430971611841418,0.019517445518609757,0.0,0.019517445518609757,zero,t1,,,,,,,,,,,,,,,,,,,-0.4569164038888862,
3,0.0,3,10,0.7455632768407393,0.08392554367450872,-0.06175007346717387,0.7245629395423111,0.09061765479041572,-0.00012451474740702702,0.11585223002717789,-0.681134933869464,-0.23462701562800217,0.022901766463696543,0.08518287855074848,0.14443896449974966,0.0,0.0,0.0,zero,t1,,,,,,,,,,,,,,,,,,,-0.46539121067712647,
3,0.0,3,11,0.743130187180453,0.08173909093218386,-0.055730428684583555,0.703157693097422,0.10030522692361488,-0.002939316131271823,0.10084859053204574,-0.6469647178601912,-0.25267009981023536,0.02111916658047043,0.10843849669303489,0.08130102906173488,0.0,0.0,0.0,zero,t1,,,,,,,,,,,,,,,,,,,-0.4815721285256613,
3,0.0,3,12,0.7338379022886012,0.08615531753620027,-0.045922063858997664,0.7036479102305715,0.11585321873295289,-0.0030807130560032525,0.08819491325850815,-0.6199166392375965,-0.280842112952091,0.019644374844477112,0.06868674079479804,0.027673470828577882,0.0,0.0,0.0,zero,t1,,,,,,,,,,,,,,,,,,,-0.48697990829017135,
3,0.0,3,13,0.7275970361514222,0.09833281377505662,-0.03792615548285727,0.6950751883375501,0.13404123504611487,-0.005029421671311097,0.08002546475682415,-0.6200034399947025,-0.30097340551163454,0.01900092319008695,-0.04344968304400829,-0.012820489704793022,0.021945907743355596,0.005379090200073887,0.02732499794342948,zero,t1,,,,,,,,,,,,,,,,,,,-0.4799971903752501,
