seed,p,K,t,loss_ratio,off_balance,nonadopter_rate_change,coef_capacity,coef_nightlife_density,coef_prior_violations,coef_late_night_hours,coef_staff_training_score,coef_security_staff,coef_incident_response_time,coef_camera_coverage,coef_license_compliance,noncausal_camera_coverage,noncausal_license_compliance,noncausal_share,promised,realized,true_cut,dlog_capacity,dlog_nightlife_density,dlog_prior_violations,dlog_late_night_hours,dlog_staff_training_score,dlog_security_staff,dlog_incident_response_time,dlog_camera_coverage,dlog_license_compliance,dlog_cap_effect,share_at_credit_cap_after,share_proxy_heavy,gap_proxy_heavy,share_causal_only,gap_causal_only,jitter
9,0.9,3,3,0.875175432230687,-0.16974337513527965,-0.2037433096023743,0.6731528292377118,0.1369895356276093,0.0198041951646946,0.14227185440326026,-0.66808697863413,-0.4413960292001353,0.0300222434467866,-0.36060706979335005,-0.4598057248342048,0.0945328864340671,0.09694350150224983,0.1914763879363169,0.28137259819720317,0.24242369138753933,0.26421914040608085,0.0,0.0,0.0,-0.11902005008645349,-0.05818709366956092,-0.047607129176885296,-0.033429247299280915,-0.023288801826520888,-0.019345015498514168,0.018944621618585088,0.1635708344884946,0.05766565012475742,0.10951068376968201,0.4543942334349875,-0.0663551015925797,0.0
9,0.9,3,4,0.8117459277007367,-0.16798657104176346,-0.14086554155013087,0.6731485763798956,0.12434471186476949,0.022667041966865475,0.1373876038613035,-0.6126925162865263,-0.4500879463575897,0.03483961021828392,-0.407447558474379,-0.46699218508261886,0.10516549888404324,0.09639039326490026,0.20155589214894348,0.28137259819720317,0.24027320170340305,0.26421914040608085,0.0,0.0,0.0,-0.114934043429854,-0.0533625081403163,-0.04854460299979115,-0.03879330163523225,-0.02631386414428134,-0.019647365333186523,0.022346824245267762,0.18935403382312171,0.05766565012475742,0.1114539810140852,0.4543942334349875,-0.06948239570714279,0.0
9,0.9,3,5,0.7850933855145271,-0.1640469433384206,-0.11073452900693437,0.6605288844696898,0.11797402340094496,0.023125126589486837,0.13425667741083439,-0.538505534388624,-0.5058167653095877,0.037165256188845135,-0.3863330795555425,-0.4821680311263586,0.09887434166284059,0.0988025215534076,0.1976768632162482,0.28137259819720317,0.23796661866733812,0.26421914040608085,0.0,0.0,0.0,-0.11231481122461683,-0.046901186481899025,-0.05455528027645529,-0.04138286808179933,-0.0249502444141057,-0.02028584580670622,0.024043733833562012,0.19683947879123925,0.05766565012475742,0.10652139536855147,0.4543942334349875,-0.06942791885839011,0.0
9,0.9,3,6,0.7699446732449269,-0.17350903276261256,-0.08335582806979902,0.6179982500261829,0.123529469242327,0.023671985885568764,0.1372444758677886,-0.7031598047979731,-0.49434947721009753,0.04071193035272606,-0.26997620293125535,-0.47383328075250164,0.06629522119275139,0.09440780885400471,0.1607030300467561,0.28137259819720317,0.24411469404467528,0.26421914040608085,0.0,0.0,0.0,-0.11481430716136738,-0.0612417645230837,-0.05331846655420618,-0.045332028241148986,-0.017435660070518503,-0.019935184937451823,0.02696062224578611,0.2184640975880233,0.05766565012475742,0.09464001708078278,0.4543942334349875,-0.05650984413837861,0.0
9,0.9,3,7,0.773620602514593,-0.1700563053280176,-0.09209647414828326,0.5816518649629898,0.12302628290973275,0.026057625350880315,0.12286832955191108,-0.7329753916655425,-0.4794559463970863,0.043838882167762064,-0.15231876340083456,-0.5369078203952584,0.03848138734093032,0.11153907691178676,0.1500204642527171,0.28137259819720317,0.23416657726425524,0.26421914040608085,0.0,0.0,0.0,-0.1027876862830307,-0.06383855566160142,-0.05171211262619324,-0.04881383484574376,-0.009837082499063569,-0.022588866440418638,0.02737571931037474,0.22123648461325202,0.05766565012475742,0.08071302426096084,0.4543942334349875,-0.06273731916982436,0.0
9,0.9,3,8,0.7584783498394437,-0.17321474993921915,-0.07635466773328303,0.5970931761221216,0.10938514577184531,0.024492894874176056,0.11137592482734358,-0.739572952018246,-0.4498090095257994,0.04762048145738188,-0.21090844947476567,-0.5200666357992265,0.05401738476183974,0.1086405081002491,0.16265789286208884,0.28137259819720317,0.2279513461696896,0.26421914040608085,0.0,0.0,0.0,-0.09317351071985287,-0.06441317075590873,-0.04851451804001637,-0.053024580057491645,-0.013620933960533207,-0.02188032159326379,0.030423422392404986,0.245079013030219,0.05766565012475742,0.07929215939534322,0.4543942334349875,-0.07107201199374202,0.0
9,0.9,3,9,0.7549615053115865,-0.1574528850785303,-0.08228365282988637,0.6399864802507533,0.09595523759174657,0.023652349070404782,0.10741963491470603,-0.5083248971290422,-0.45237518805092597,0.047763215096099126,-0.3416776554087369,-0.5305686299974949,0.09145234217733947,0.1144139701239795,0.20586631230131897,0.28137259819720317,0.21960122025394344,0.26421914040608085,0.0,0.0,0.0,-0.08986380603136278,-0.04427260124765208,-0.04879129532040568,-0.05318351148828435,-0.02206629839488273,-0.02232216307012679,0.027830884296338496,0.2181868588855004,0.05766565012475742,0.09202523995642609,0.4543942334349875,-0.08667323635069435,0.0
9,0.9,3,10,0.7421137939209131,-0.15748190405380177,-0.06435711230481411,0.6806508734080496,0.09126952649053513,0.02069865828033791,0.11859740666301796,-0.4953168771067456,-0.4466887178470354,0.04726643505116807,-0.385887806440598,-0.5068434089117265,0.1008160492282801,0.10610290870483048,0.20691895793311058,0.28137259819720317,0.22667186740866485,0.26421914040608085,0.0,0.0,0.0,-0.09921476978254969,-0.043139666609350445,-0.04817797643294831,-0.052630355525613425,-0.024921487691896782,-0.021323992006085875,0.027622444070147384,0.2181868588855004,0.05766565012475742,0.10033225672693438,0.4543942334349875,-0.0810632530609526,0.0
9,0.9,3,1,0.693211761475537,0.14883038603260515,0.0,0.7041786084840108,0.16245436460401538,0.008780034444257144,0.1491480909077099,-0.8676980725858773,-0.48328331281751463,0.028181770322941235,-0.4137537942633374,-0.42548855788620293,0.0982945209884048,0.08019163682048389,0.17848615780888866,0.29407150307946395,0.2715279334130993,0.2893001745595052,0.0,0.0,0.0,-0.12477248802717344,-0.08515795878935435,-0.06187207375493199,-0.03587569888309536,-0.02994612808906828,-0.019915387149173316,0.034002469856030886,0.32575547546437483,0.05766565012475742,0.12070673184743957,0.4543942334349875,-0.06623972625538667,0.25
9,0.9,3,2,0.9484867307690118,-0.2137546127972097,-0.26813335933495186,0.66463422347224,0.14935992846886587,0.014772593534726057,0.15255641905158934,-0.7837502919388577,-0.4370844349632417,0.02766557540199678,-0.34652777815274466,-0.41813396682201226,0.08789484525406403,0.08527499716232018,0.1731698424163842,0.29407150307946395,0.26729165340272487,0.2893001745595052,0.0,0.0,0.0,-0.1276237855525841,-0.0769191233341919,-0.05595748845437559,-0.03521857715736363,-0.025080531888434322,-0.01957114868340855,0.02375720341875726,0.24646520654283338,0.05766565012475742,0.11624293804630358,0.4543942334349875,-0.06941192364750515,0.25
