seed,cap,weight,proxy_share_of_promises,bundle_promised_%,bundle_true_%,promised_staff_training_score,true_staff_training_score,promised_security_staff,true_security_staff,promised_incident_response_time,true_incident_response_time,promised_camera_coverage,true_camera_coverage,promised_license_compliance,true_license_compliance,promised_late_night_hours,true_late_night_hours,causal_promised_sum,causal_true_sum
9,0.15,1.0,0.19165544841036963,29.21804454465929,31.47494987301767,7.343630741946424,12.952339324589627,5.0849472004122696,8.586017390335375,3.3795688349739748,8.126628404728834,3.6646027010921816,0.0,2.8988236090485793,0.0,11.874394687401699,6.75142180949518,27.682541464734367,36.41640692914901
10,0.15,1.0,0.2578477249060737,26.94780150421849,31.478617565761404,7.621921267604151,12.969303748311617,3.093151206877195,8.715419963446767,2.007119510498798,8.06697834219501,4.699637508038897,0.0,3.082512820219126,0.0,9.676844397223714,6.696776734752831,22.39903638220386,36.448478788706225
11,0.15,1.0,0.1914584430678993,26.0560376432979,31.140749382544175,8.590583172917666,12.790341929220043,3.0944184414458413,8.525721449678358,3.2342856857881226,7.958388954328275,3.4525283092157695,0.0,2.3580331438821607,0.0,9.619094651859289,6.701485871348542,24.53838195201092,35.975938204575215
12,0.15,1.0,0.3508948423708869,25.547654967864332,31.793871931656316,5.99061096298729,12.909527132198354,3.0939597748978804,8.91483950183475,3.3419294181942276,8.289744409336055,8.49401168778494,0.0,1.877557616512323,0.0,6.759416292961311,6.747904466900858,19.18591644904071,36.86201551027002
13,0.15,1.0,0.24054877880044134,24.39730705591949,31.627654245358066,5.9329586897515565,12.967283462988147,3.684599470267977,8.921402790720846,3.605753980503633,8.109774303225763,3.8877471518414253,0.0,2.589310488211502,0.0,7.225801586214664,6.656047539817419,20.44911372673783,36.654508096752174
14,0.15,1.0,0.3159007562606726,23.11174376320006,31.458518018232322,7.465263983633299,13.00039059154932,2.147250197550292,8.511412345467376,3.3812840632774663,8.10884453332971,4.207438578784347,0.0,3.8179016678014093,0.0,4.385486498085746,6.759379231770864,17.3792847425468,36.38002670211727
15,0.15,1.0,0.22105812081377813,28.89179473711249,31.700698141786347,7.483170073400762,12.673029015172716,3.238951897936995,8.871000075622275,3.487691594016863,8.565033665318325,5.682333515314084,0.0,1.6179640598066596,0.0,11.514224487848365,6.662486584243214,25.72403805320298,36.77154934035653
16,0.15,1.0,0.20796766525637395,27.54702474016152,31.474131047942066,7.562153134867083,12.922449691480017,2.786349078734557,8.596449755116451,2.967810135952129,8.197683028437247,3.0623115360372553,0.0,3.460621241668212,0.0,11.525884493560735,6.7163435784746195,24.842196843114507,36.43292605350833
17,0.15,1.0,0.15246925961300245,31.78363337673551,31.24290039206344,8.611839604576604,12.964942906033702,3.2255368390406125,8.469462422423456,4.067693214387681,8.015574333038462,3.4034433413919616,0.0,2.1111554390216893,0.0,14.748925771396651,6.680496613413068,30.653995429401547,36.13047627490869
18,0.15,1.0,0.22456532243993868,25.82405196211407,31.10513979614118,6.002740707757504,12.569993783374159,5.19638930238236,8.915000135459863,2.546372820690995,7.774838612944151,3.2524314516238926,0.0,3.140372290159177,0.0,8.329150790456291,6.707175271965446,22.074653621287148,35.96700780374362
19,0.15,1.0,0.20641921427853432,24.942033166719245,31.466009000419916,6.974900183652427,12.985980893571542,2.3481094138892966,8.491347605651123,3.5786857321386716,8.216682080242228,2.7209399422601677,0.0,2.9541515020665523,0.0,8.916251915060679,6.698026055688371,21.817947244741074,36.39203663515327
0,0.25,0.2,0.27231249517615636,21.488886292873758,31.05138189464333,5.368525140125128,12.64110075787629,4.075459923972538,8.429394540559771,2.6768566883969607,8.080076862405766,3.2080813744929375,0.0,3.5395533125200105,0.0,5.9105359324659075,6.766375736495306,18.031377684960535,35.91694789733713
1,0.25,0.2,0.2720507573336477,21.67544977765199,31.67313916955515,5.995736872793448,13.238513137617009,2.14988631933572,8.637156142468463,2.6481341689961897,8.05549535449991,3.6174561950522004,0.0,2.604983569439275,0.0,5.856151495931641,6.716977912177365,16.649908857057,36.64814254676275
2,0.25,0.2,0.2409146019617173,24.56913332471105,31.364100626813617,5.797534842204787,12.887199537271515,3.7842180978748843,8.433713564306737,1.823125371864393,8.298588845102117,2.314401871682049,0.0,4.150069700122796,0.0,8.963691862853423,6.6956811606254885,20.368570174797487,36.315183107305856
3,0.25,0.2,0.27413180047714397,22.20127381057844,31.27127599040748,4.770684465738893,13.022924852556258,3.7469985726628505,8.427556136081641,2.4439937267343357,8.059538611894256,2.9723772981342442,0.0,3.790256553629433,0.0,6.944968321161713,6.7067715584749985,17.906645086297793,36.21679115900715
4,0.25,0.2,0.1674582232660639,25.76419302975685,31.763492776203577,5.675943871975829,13.032268419014997,3.5140653953112597,8.83945729761713,4.192717190241034,8.252046104128024,1.807790185306884,0.0,3.1798979310068005,0.0,11.41425660584137,6.687954358562104,24.796983063369492,36.81172617932226
5,0.25,0.2,0.22260168427395746,25.59220754254186,31.203715693581934,3.2065143838797696,12.53952159869538,3.3004893907871646,8.914864328387878,2.9289733213870055,7.996450141168293,4.220939844965452,0.0,1.9719524859806894,0.0,12.19164033753748,6.658757711668696,21.627617433591418,36.109593779920246
6,0.25,0.2,0.16499646841871124,27.051463127231962,31.142227710920807,6.470948769535287,12.997355875091909,3.279699661976233,8.410376144020672,2.990130863521469,7.904813982910926,2.4138281154641468,0.0,2.5472005290228146,0.0,12.365675880178342,6.642054786606383,25.10645517521133,35.95460078862989
7,0.25,0.2,0.16600492779761036,23.780234260036558,31.619302563953216,5.379000237740492,12.882967469968321,3.418637636255805,8.869952138455346,2.7849878896864215,8.227521334613124,2.845238987585196,0.0,1.6208101692606807,0.0,10.854437029803307,6.687762175051856,22.437062793486028,36.66820311808865
8,0.25,0.2,0.1469778599545657,26.97502564047468,31.53937324005096,4.473461782918975,12.977376712010722,3.1588056734648142,8.623364272096042,3.18328226352637,8.243614937012694,2.549388271240315,0.0,1.9300312797587809,0.0,15.18186276613217,6.713883373305589,25.99741248604233,36.55823929442505
9,0.25,0.2,0.18650677009414202,25.099357330625278,31.47494987301767,5.140279500723411,12.952339324589627,3.313837532536437,8.586017390335375,2.866724197734307,8.126628404728834,2.858905583838558,0.0,2.4513633696450983,0.0,11.84114822631993,6.75142180949518,23.161989457314085,36.41640692914901
10,0.25,0.2,0.2255620473640122,24.039285892613396,31.478617565761404,5.691481226052899,12.969303748311617,2.683696553539206,8.715419963446767,1.9698333374494208,8.06697834219501,3.4283631839817126,0.0,2.432836502613956,0.0,9.778655689159182,6.696776734752831,20.123666806200706,36.448478788706225
11,0.25,0.2,0.19725103002948938,23.220747838313855,31.140749382544175,5.690062537920767,12.790341929220043,2.4897173929985583,8.525721449678358,3.175319018138001,7.958388954328275,3.226582966121607,0.0,1.9811814209918164,0.0,9.838846131885528,6.701485871348542,21.193945080942854,35.975938204575215
12,0.25,0.2,0.31567862947618397,24.17649336573249,31.793871931656316,5.26500252962877,12.909527132198354,3.041678098329846,8.91483950183475,3.351747764297645,8.289744409336055,6.692662355209735,0.0,1.8623010554152724,0.0,6.886838025221261,6.747904466900858,18.54526641747752,36.86201551027002
13,0.25,0.2,0.22697283541656724,20.856844282818678,31.627654245358066,4.116538065490824,12.967283462988147,2.977609876926623,8.921402790720846,3.1851185336747267,8.109774303225763,2.7530778769709956,0.0,2.4001948984941968,0.0,7.271819911103221,6.656047539817419,17.551086387195394,36.654508096752174
14,0.25,0.2,0.32270535508759174,19.519794559937154,31.458518018232322,5.860314160961271,13.00039059154932,1.8965673528750904,8.511412345467376,2.7467101930082514,8.10884453332971,3.3969784719174383,0.0,3.5479990490166786,0.0,4.0725410092951035,6.759379231770864,14.576132716139718,36.38002670211727
15,0.25,0.2,0.19480572818931408,25.810690210412517,31.700698141786347,5.675084622454404,12.673029015172716,2.6204344089960734,8.871000075622275,3.1006397667847256,8.565033665318325,4.247124715633141,0.0,1.3108176535481673,0.0,11.576591542913068,6.662486584243214,22.97275034114827,36.77154934035653
16,0.25,0.2,0.20377166346806125,25.57323476239837,31.474131047942066,5.857514763962538,12.922449691480017,2.3404928635867277,8.596449755116451,2.954638222630115,8.197683028437247,2.728338884053504,0.0,3.0582935311618455,0.0,11.458352282104503,6.7163435784746195,22.610998132283882,36.43292605350833
17,0.25,0.2,0.13810284074113804,29.210407699338788,31.24290039206344,6.610916475103185,12.964942906033702,2.886267655300924,8.469462422423456,3.9564687222697468,8.015574333038462,2.6331562722364676,0.0,1.8905055675901494,0.0,14.778433238172681,6.680496613413068,28.232086090846536,36.13047627490869
18,0.25,0.2,0.21948799402494623,23.43242797805288,31.10513979614118,4.877373399616796,12.569993783374159,4.137652069544612,8.915000135459863,2.263032388218826,7.774838612944151,2.7474428506588344,0.0,2.829140998487254,0.0,8.552596962356281,6.707175271965446,19.830654819736516,35.96700780374362
19,0.25,0.2,0.20685350759453708,22.144464724790012,31.466009000419916,5.022250034209962,12.985980893571542,1.8547890522070467,8.491347605651123,3.3288235663632046,8.216682080242228,2.3878413876745266,0.0,2.5690079210945735,0.0,8.800378470957366,6.698026055688371,19.00624112373758,36.39203663515327
0,0.25,0.4,0.27645220458764297,30.055250661995046,31.05138189464333,8.89383156953662,12.64110075787629,6.568158713625925,8.429394540559771,3.852891662789651,8.080076862405766,4.599529957764287,0.0,5.040482571731109,0.0,5.915554627588033,6.766375736495306,25.230436573540228,35.91694789733713
1,0.25,0.4,0.28978891638510307,29.19705936654627,31.67313916955515,9.85682019076026,13.238513137617009,3.1996223312985226,8.637156142468463,4.008800343633938,8.05549535449991,5.6867639554196305,0.0,3.6234396753641236,0.0,5.752088769266192,6.716977912177365,22.81733163495891,36.64814254676275
2,0.25,0.4,0.27711824087606374,31.666213440892925,31.364100626813617,8.625641600756033,12.887199537271515,5.49581821004666,8.433713564306737,2.9071895786525075,8.298588845102117,3.802214561004899,0.0,6.1878564080054,0.0,9.031129472524807,6.6956811606254885,26.059778861980007,36.315183107305856
3,0.25,0.4,0.28578313613213313,30.239631343617546,31.27127599040748,7.881530388377837,13.022924852556258,5.8960474959558615,8.427556136081641,3.7294875882002865,8.059538611894256,4.489158318466241,0.0,5.318221939158084,0.0,7.003115447033882,6.7067715584749985,24.510180919567865,36.21679115900715
4,0.25,0.4,0.18857910225941388,32.76058641830563,31.763492776203577,9.274248259933765,13.032268419014997,5.402226297237888,8.83945729761713,5.259935899295601,8.252046104128024,3.023654201344106,0.0,4.2210918755443405,0.0,11.236388094269063,6.687954358562104,31.172798550736317,36.81172617932226
5,0.25,0.4,0.2656239104835645,33.73289518192247,31.203715693581934,6.1353376450624095,12.53952159869538,5.1241615859546865,8.914864328387878,4.162358004434849,7.996450141168293,6.703433417520095,0.0,3.2703292599953055,0.0,12.152817121026727,6.658757711668696,27.574674356478674,36.109593779920246
6,0.25,0.4,0.1958672602698686,33.95046859684413,31.142227710920807,10.17765088732105,12.997355875091909,4.72524747631649,8.410376144020672,4.481310786898893,7.904813982910926,3.838538865623849,0.0,3.8909875210402136,0.0,12.349349697229266,6.642054786606383,31.7335588477657,35.95460078862989
7,0.25,0.4,0.19675126777061858,31.42703579592664,31.619302563953216,8.81908442603864,12.882967469968321,5.631074474384146,8.869952138455346,3.8650442121728767,8.227521334613124,4.661674092373901,0.0,2.4807552745503734,0.0,10.844188839625202,6.687762175051856,29.159391952220865,36.66820311808865
8,0.25,0.4,0.19159465386466248,34.3629999536035,31.53937324005096,8.230881248421888,12.977376712010722,4.309937576351692,8.623364272096042,4.786165266497001,8.243614937012694,4.777866736493225,0.0,2.923938307794471,0.0,15.169644844379663,6.713883373305589,32.49662893565024,36.55823929442505
9,0.25,0.4,0.21005077113630877,32.45412775905715,31.47494987301767,8.05597756327823,12.952339324589627,5.724819374054739,8.586017390335375,4.33258256562901,8.126628404728834,4.454341629242998,0.0,3.5007716314880457,0.0,11.803842661196759,6.75142180949518,29.917222164158737,36.41640692914901
10,0.25,0.4,0.2679074636317819,32.65595530965587,31.478617565761404,9.533268678941214,12.969303748311617,4.249712224248671,8.715419963446767,2.942648649788838,8.06697834219501,5.857403487562942,0.0,3.788851620018743,0.0,9.634036849859754,6.696776734752831,26.359666402838478,36.448478788706225
11,0.25,0.4,0.21889019597816342,31.22831300070079,31.140749382544175,10.236967699509492,12.790341929220043,4.06923303401335,8.525721449678358,4.491111873592561,7.958388954328275,5.215986936998183,0.0,2.766953789640232,0.0,9.689816469805569,6.701485871348542,28.487129076920972,35.975938204575215
12,0.25,0.4,0.3619745013787237,32.024850990992434,31.793871931656316,8.233666063098873,12.909527132198354,4.252048195974797,8.91483950183475,4.470323256867089,8.289744409336055,10.81357255802732,0.0,2.6840274933263424,0.0,6.835176976113158,6.747904466900858,23.791214492053918,36.86201551027002
13,0.25,0.4,0.25233276942459526,28.793874447901263,31.627654245358066,6.746858911253173,12.967283462988147,4.707635318914797,8.921402790720846,4.891448743821869,8.109774303225763,4.654685316177519,0.0,3.2851894180163677,0.0,7.180070580125034,6.656047539817419,23.526013554114872,36.654508096752174
14,0.25,0.4,0.3229206552852625,28.135545349677194,31.458518018232322,9.190651962234806,13.00039059154932,3.413901954906434,8.511412345467376,4.644360693566686,8.10884453332971,5.416120583479106,0.0,4.802091903469846,0.0,4.175978785187195,6.759379231770864,21.424893395895122,36.38002670211727
15,0.25,0.4,0.24372614529994002,33.00398538451148,31.700698141786347,9.085117432341846,12.673029015172716,3.905397273571904,8.871000075622275,4.257227960025598,8.565033665318325,7.595316514801855,0.0,1.6529261058712834,0.0,11.449236426437,6.662486584243214,28.69697909237635,36.77154934035653
16,0.25,0.4,0.22555368968602557,32.956284760229934,31.474131047942066,9.559066723277947,12.922449691480017,3.986423391546723,8.596449755116451,4.171293303763787,8.197683028437247,4.101533125971606,0.0,4.430582316399081,0.0,11.578526858600275,6.7163435784746195,29.295310277188733,36.43292605350833
17,0.25,0.4,0.18575469073675568,36.69345716536727,31.24290039206344,10.574684574835645,12.964942906033702,4.281847974629029,8.469462422423456,5.189974535193977,8.015574333038462,4.988015427184405,0.0,2.94151615616298,0.0,14.712151610778415,6.680496613413068,34.75865869543706,36.13047627490869
18,0.25,0.4,0.24612696277061677,31.17424435385791,31.10513979614118,7.718704621358118,12.569993783374159,6.478174179597243,8.915000135459863,3.4090262697106093,7.774838612944151,4.358063792633456,0.0,4.156598547666314,0.0,8.474026551643675,6.707175271965446,26.079931622309644,35.96700780374362
19,0.25,0.4,0.2312687482074799,30.15192966492231,31.466009000419916,8.253334606708004,12.985980893571542,3.042480942546058,8.491347605651123,5.196020858155266,8.216682080242228,3.4453255888371115,0.0,4.154263913109372,0.0,8.76899972467152,6.698026055688371,25.260836132080847,36.39203663515327
0,0.25,0.6,0.276401207822874,32.52827823183624,31.05138189464333,10.099070393107686,12.64110075787629,7.453746696023941,8.429394540559771,4.242302520120974,8.080076862405766,4.949907762241312,0.0,5.596654255132314,0.0,5.815033029020919,6.766375736495306,27.61015263827352,35.91694789733713
1,0.25,0.6,0.28641750762779755,31.229986136606406,31.67313916955515,11.202412376392184,13.238513137617009,3.345135170452646,8.637156142468463,4.652385772689162,8.05549535449991,6.310897461976231,0.0,3.6766487554003,0.0,5.68310606414655,6.716977912177365,24.883039383680543,36.64814254676275
2,0.25,0.6,0.27959723860812347,33.54140539256327,31.364100626813617,9.95689499795288,12.887199537271515,5.898873997148887,8.433713564306737,3.0626844792529746,8.298588845102117,4.182469844956806,0.0,6.643159825038494,0.0,8.974574178186085,6.6956811606254885,27.893027652540827,36.315183107305856
3,0.25,0.6,0.28470620838918764,32.77391964309311,31.27127599040748,9.617411222551302,13.022924852556258,6.589974255955408,8.427556136081641,4.2521957805945405,8.059538611894256,5.159543974053362,0.0,5.768516741166659,0.0,6.9959984002559565,6.7067715584749985,27.455579659357205,36.21679115900715
4,0.25,0.6,0.20490841643339147,35.14868326620653,31.763492776203577,10.644632674097277,13.032268419014997,6.0861744090571674,8.83945729761713,5.355734725505826,8.252046104128024,3.8716388945777536,0.0,4.713637846115691,0.0,11.226298131881853,6.687954358562104,33.312839940542126,36.81172617932226
5,0.25,0.6,0.2779220804522138,35.57908571766454,31.203715693581934,7.479458327555041,12.53952159869538,5.43091768460511,8.914864328387878,4.815324572484937,7.996450141168293,7.60148122516496,0.0,3.8774303052983328,0.0,12.09801310914756,6.658757711668696,29.823713693792648,36.109593779920246
6,0.25,0.6,0.21492270191521246,36.54753728801186,31.142227710920807,11.664506121363013,12.997355875091909,5.623958612474859,8.410376144020672,4.9938979558574035,7.904813982910926,5.210886948765628,0.0,4.251024997354727,0.0,12.280446167541408,6.642054786606383,34.56280885723668,35.95460078862989
7,0.25,0.6,0.205112182548298,34.206521941992676,31.619302563953216,11.11028685666326,12.882967469968321,6.348996231877632,8.869952138455346,4.315391150231177,8.227521334613124,5.651142482595378,0.0,2.727017846526759,0.0,10.69388757719009,6.687762175051856,32.46856181596216,36.66820311808865
8,0.25,0.6,0.19985836070804613,37.42117125198651,31.53937324005096,10.55914551930127,12.977376712010722,4.782788502008495,8.623364272096042,5.423684257769165,8.243614937012694,5.696783277374229,0.0,3.2496213525455007,0.0,15.05170175193095,6.713883373305589,35.81732003100988,36.55823929442505
9,0.25,0.6,0.21848906564779524,35.988301134912824,31.47494987301767,9.84014373646127,12.952339324589627,7.466162918394313,8.586017390335375,4.695180967231045,8.126628404728834,5.595531996496032,0.0,3.8440761349838453,0.0,11.762934175768919,6.75142180949518,33.76442179785555,36.41640692914901
10,0.25,0.6,0.2876716367308883,34.32279615630513,31.478617565761404,11.064895891433123,12.969303748311617,4.659683309556459,8.715419963446767,3.281100841762785,8.06697834219501,7.06743410144892,0.0,4.479188538244153,0.0,9.585900620839318,6.696776734752831,28.591580663591685,36.448478788706225
11,0.25,0.6,0.22036675145182438,33.584603829241466,31.140749382544175,12.308258548037184,12.790341929220043,4.397366140515496,8.525721449678358,4.822969447392529,7.958388954328275,5.595229735735701,0.0,3.2333137434893717,0.0,9.705818439047043,6.701485871348542,31.234412574992255,35.975938204575215
12,0.25,0.6,0.3706272909877069,34.08499858220044,31.793871931656316,9.499699389756644,12.909527132198354,4.726205980625608,8.91483950183475,4.72254698213653,8.289744409336055,12.221159397307568,0.0,2.8722917257392377,0.0,6.682164854166314,6.747904466900858,25.630617206685095,36.86201551027002
13,0.25,0.6,0.267935632164126,31.075498458646234,31.627654245358066,8.040532031941424,12.967283462988147,5.334860413026384,8.921402790720846,5.309218527357511,8.109774303225763,5.828834621553989,0.0,3.6165173459940707,0.0,7.122354533758631,6.656047539817419,25.80696550608395,36.654508096752174
14,0.25,0.6,0.3250785086502611,30.487965951833253,31.458518018232322,10.398290049680048,13.00039059154932,3.581948084312398,8.511412345467376,5.306625231460781,8.10884453332971,6.10898908799604,0.0,5.245672837549777,0.0,4.287458395713518,6.759379231770864,23.574321761166743,36.38002670211727
15,0.25,0.6,0.25605782013169276,35.15912729104612,31.700698141786347,10.325509392317365,12.673029015172716,4.64565519636057,8.871000075622275,4.833274050383767,8.565033665318325,8.790534909774745,0.0,1.9605711970088777,0.0,11.431480298944313,6.662486584243214,31.235918938006016,36.77154934035653
16,0.25,0.6,0.23653841484901098,35.77615314011422,31.474131047942066,11.25695182504448,12.922449691480017,4.410939440567422,8.596449755116451,4.646537368256238,8.197683028437247,4.459649271005172,0.0,5.420004818491461,0.0,11.573568826186241,6.7163435784746195,31.88799746005438,36.43292605350833
17,0.25,0.6,0.1881786175558387,38.01864912127134,31.24290039206344,11.963833278730068,12.964942906033702,4.453397900642394,8.469462422423456,5.528451209281689,8.015574333038462,5.392423632546891,0.0,3.1064520756735283,0.0,14.71931768565703,6.680496613413068,36.66500007431118,36.13047627490869
18,0.25,0.6,0.2541441534404043,33.40716787489647,31.10513979614118,8.660088293830315,12.569993783374159,7.684329956792457,8.915000135459863,3.841647864109929,7.774838612944151,4.97994283091314,0.0,4.737385131104708,0.0,8.332102709117942,6.707175271965446,28.518168823850644,35.96700780374362
19,0.25,0.6,0.2248015256188231,32.4592861935608,31.466009000419916,10.357681646694896,12.985980893571542,3.1547765980429734,8.491347605651123,5.755269071099474,8.216682080242228,3.8262912719729174,0.0,4.320006546243323,0.0,8.823708554770342,6.698026055688371,28.091435870607686,36.39203663515327
0,0.25,0.8,0.27350772126755957,33.63367142983169,31.05138189464333,10.74066461964761,12.64110075787629,7.918671738406878,8.429394540559771,4.51545379434095,8.080076862405766,5.1106125385929975,0.0,5.830575898346526,0.0,5.887237357304733,6.766375736495306,29.062027509700172,35.91694789733713
1,0.25,0.8,0.2881363849677317,31.38390737354198,31.67313916955515,11.775225289344544,13.238513137617009,3.3816252400802274,8.637156142468463,4.480679170727056,8.05549535449991,6.664522881247762,0.0,3.590044643765242,0.0,5.697186391902165,6.716977912177365,25.33471609205399,36.64814254676275
2,0.25,0.8,0.28470085112729693,34.595128260328224,31.364100626813617,10.3575078881271,12.887199537271515,6.084498194426537,8.433713564306737,3.2358174538323055,8.298588845102117,4.548227709929754,0.0,6.840234754364186,0.0,8.93521880410158,6.6956811606254885,28.613042340487524,36.315183107305856
3,0.25,0.8,0.2817897916460433,33.348810292213344,31.27127599040748,10.257102393874188,13.022924852556258,6.3925608535169705,8.427556136081641,4.580923024468732,8.059538611894256,5.1750281826164795,0.0,5.884628772462163,0.0,6.957654613770677,6.7067715584749985,28.18824088563057,36.21679115900715
4,0.25,0.8,0.19826146399163005,36.0614838838614,31.763492776203577,11.603965696218326,13.032268419014997,6.527286973102576,8.83945729761713,5.4178645117491095,8.252046104128024,3.745607122670961,0.0,4.8621084628535245,0.0,11.259146376421787,6.687954358562104,34.8082635574918,36.81172617932226
5,0.25,0.8,0.28087254323400895,36.547383366740405,31.203715693581934,7.96223145370366,12.53952159869538,5.89057981471543,8.914864328387878,5.064041721210657,7.996450141168293,8.174135047118963,0.0,3.9374079681792877,0.0,12.092739567257574,6.658757711668696,31.00959255688732,36.109593779920246
6,0.25,0.8,0.21613572244080734,37.00394979053136,31.142227710920807,12.241747180148272,12.997355875091909,6.0568052969028665,8.410376144020672,4.940674992544459,7.904813982910926,5.475795603403199,0.0,4.339430730194785,0.0,12.357874259725591,6.642054786606383,35.59710172932119,35.95460078862989
7,0.25,0.8,0.20900673304090747,35.34690583936238,31.619302563953216,11.801748486839765,12.882967469968321,6.5222870362954835,8.869952138455346,4.525206148363841,8.227521334613124,6.07208694433965,0.0,2.813606573525384,0.0,10.778975193254498,6.687762175051856,33.62821686475358,36.66820311808865
8,0.25,0.8,0.20954417932564123,38.41659036359736,31.53937324005096,11.686738514108736,12.977376712010722,4.925939301882322,8.623364272096042,5.421079651759096,8.243614937012694,6.2310726803024785,0.0,3.575895664340524,0.0,14.96070945631228,6.713883373305589,36.994466924062436,36.55823929442505
9,0.25,0.8,0.2208738639151524,36.86519355058283,31.47494987301767,10.438644186369366,12.952339324589627,7.608679071968223,8.586017390335375,5.028349876662315,8.126628404728834,5.732576175883337,0.0,4.160773997730384,0.0,11.822832089063494,6.75142180949518,34.8985052240634,36.41640692914901
10,0.25,0.8,0.2899861453614408,35.40851440137784,31.478617565761404,11.534987969224348,12.969303748311617,4.865410747254414,8.715419963446767,3.3718796808049847,8.06697834219501,7.355350183375318,0.0,4.6704483327189195,0.0,9.672175057126319,6.696776734752831,29.444453454410066,36.448478788706225
11,0.25,0.8,0.20971465954221777,34.2504036887381,31.140749382544175,13.43832999953074,12.790341929220043,4.753456777356039,8.525721449678358,4.882193842780613,7.958388954328275,5.480606930562681,0.0,3.2087731638367645,0.0,9.670939174016013,6.701485871348542,32.74491979368341,35.975938204575215
12,0.25,0.8,0.3771158775766258,34.22520307023167,31.793871931656316,9.447037200323367,12.909527132198354,4.825424220311163,8.91483950183475,4.799850734905749,8.289744409336055,12.852377898820333,0.0,2.671691299229733,0.0,6.568868165493473,6.747904466900858,25.64118032103375,36.86201551027002
13,0.25,0.8,0.261673846479987,32.678543885046146,31.627654245358066,9.399507594726378,12.967283462988147,5.632310033984661,8.921402790720846,5.644683946390548,8.109774303225763,6.09935037884671,0.0,3.7094231760184484,0.0,6.999455143279502,6.656047539817419,27.675956718381087,36.654508096752174
14,0.25,0.8,0.3241692295888334,31.652373736769857,31.458518018232322,10.580316025932765,13.00039059154932,3.871646200050928,8.511412345467376,5.5223756867592835,8.10884453332971,6.0744110136999625,0.0,5.574196099465371,0.0,4.310777394137797,6.759379231770864,24.285115306880773,36.38002670211727
15,0.25,0.8,0.25752011623552595,36.09950880964135,31.700698141786347,10.84982221219266,12.673029015172716,5.0101852413783305,8.871000075622275,5.0437734096651745,8.565033665318325,9.267135567493517,0.0,1.938902645111285,0.0,11.405376460789833,6.662486584243214,32.309157324025996,36.77154934035653
16,0.25,0.8,0.2350250023804806,36.1005031759963,31.474131047942066,11.927474890348487,12.922449691480017,4.575102076338894,8.596449755116451,4.600763918892682,8.197683028437247,4.621325731160864,0.0,5.4242255107730415,0.0,11.593586928698198,6.7163435784746195,32.696927814278254,36.43292605350833
17,0.25,0.8,0.18856302554026386,38.90285337668751,31.24290039206344,12.787037387314152,12.964942906033702,4.617859285035615,8.469462422423456,5.621849607656875,8.015574333038462,5.63867840972055,0.0,3.157282578261398,0.0,14.824619071733014,6.680496613413068,37.85136535173966,36.13047627490869
18,0.25,0.8,0.25250731192045994,33.643308606225816,31.10513979614118,9.066331699174349,12.569993783374159,8.135423827390781,8.915000135459863,3.9953219071698443,7.774838612944151,5.17856663285963,0.0,4.78782099298206,0.0,8.306234055437924,6.707175271965446,29.5033114891729,35.96700780374362
19,0.25,0.8,0.22886014268576693,32.71854583173439,31.466009000419916,10.917892997029568,12.985980893571542,3.317256260477017,8.491347605651123,5.8698131082899,8.216682080242228,4.153534479866218,0.0,4.460510347677298,0.0,8.919896315388925,6.698026055688371,29.02485868118541,36.39203663515327
0,0.25,1.0,0.27354831774975275,33.58987883764149,31.05138189464333,10.758387245711623,12.64110075787629,8.02670548183903,8.429394540559771,4.781435180565468,8.080076862405766,5.19341048106234,0.0,5.955033472247472,0.0,6.039963299639915,6.766375736495306,29.606491207756036,35.91694789733713
1,0.25,1.0,0.2848667480556855,31.75190979884241,31.67313916955515,12.294694855356552,13.238513137617009,3.353487813201777,8.637156142468463,4.70937526979238,8.05549535449991,6.901485129076841,0.0,3.4819815630828748,0.0,5.709234176565095,6.716977912177365,26.066792114915806,36.64814254676275
2,0.25,1.0,0.28408251368071813,34.432911842970206,31.364100626813617,10.557375546860156,12.887199537271515,5.824838717452836,8.433713564306737,3.503139136265067,8.298588845102117,4.616317339147538,0.0,6.830194374992693,0.0,8.96104684889883,6.6956811606254885,28.846400249476886,36.315183107305856
3,0.25,1.0,0.27856994831725185,33.947534077081876,31.27127599040748,11.058033804023262,13.022924852556258,6.615574979311295,8.427556136081641,4.7417268611943575,8.059538611894256,5.31339250503551,0.0,6.041232823319407,0.0,6.99044910345219,6.7067715584749985,29.405784747981105,36.21679115900715
4,0.25,1.0,0.19982367629516196,36.15932402512488,31.763492776203577,12.303505234761456,13.032268419014997,6.73052168683472,8.83945729761713,5.352987436395241,8.252046104128024,3.8568777697940213,0.0,5.047938852349362,0.0,11.271540023959679,6.687954358562104,35.6585543819511,36.81172617932226
5,0.25,1.0,0.2790443795912575,37.03491117309375,31.203715693581934,8.467153003082725,12.53952159869538,6.182491362430774,8.914864328387878,5.122313819667717,7.996450141168293,8.136890769342822,0.0,4.205698290290706,0.0,12.117087442516636,6.658757711668696,31.889045627697854,36.109593779920246
6,0.25,1.0,0.21802359727975243,37.61199439766477,31.142227710920807,12.488655354847191,12.997355875091909,5.707047490634471,8.410376144020672,5.396144949087598,7.904813982910926,5.645203384418408,0.0,4.366452073405747,0.0,12.31655119463925,6.642054786606383,35.90839898920851,35.95460078862989
