seed,p,K,t,loss_ratio,off_balance,nonadopter_rate_change,coef_capacity,coef_nightlife_density,coef_prior_violations,coef_late_night_hours,coef_staff_training_score,coef_security_staff,coef_incident_response_time,coef_camera_coverage,coef_license_compliance,noncausal_camera_coverage,noncausal_license_compliance,noncausal_share,promised,realized,true_cut,dlog_capacity,dlog_nightlife_density,dlog_prior_violations,dlog_late_night_hours,dlog_staff_training_score,dlog_security_staff,dlog_incident_response_time,dlog_camera_coverage,dlog_license_compliance,dlog_cap_effect,share_at_credit_cap_after,share_proxy_heavy,gap_proxy_heavy,share_causal_only,gap_causal_only,rebalance
3,0.1,3,9,0.8570200733030133,0.0,0.039715984093415146,0.7014009926948797,0.07592111180702416,0.018457819896021233,0.1424703445855491,-1.0745735851604863,-0.31041884199816444,0.033414637137718084,-0.49548994512022115,-0.3176725957944372,0.11700065956919817,0.059650471202232144,0.1766511307714303,0.25275459714734233,0.23846638715839094,0.2519103900332157,0.0,0.0,0.0,-0.08716244668747351,-0.09253599104946933,-0.03502203549742804,-0.03703377284595861,-0.03363457429634583,-0.02244771326111614,0.02946627648919883,0.2678132678132678,0.14742014742014742,0.07616876131374159,0.28992628992628994,-0.052382003355312894,never
3,0.1,3,10,0.8567496064085328,0.0,0.035236665349354546,0.7196540294548541,0.08311138139408729,0.018287692846363647,0.14582778249365005,-1.1684931046195153,-0.3305350070344781,0.030941811426112402,-0.40160869872713884,-0.2993478326066819,0.09341465192096617,0.055987857543538196,0.14940250946450437,0.25275459714734233,0.24047650372456175,0.2519103900332157,0.0,0.0,0.0,-0.08921650575164337,-0.10062379064928285,-0.037291578935703174,-0.03429311565091523,-0.027261779473888772,-0.021152829676374177,0.028539270541630246,0.25552825552825553,0.14742014742014742,0.06692927754827019,0.28992628992628994,-0.04462149205387993,never
3,0.25,3,1,0.8750154995978208,0.0,0.0,0.7282884369730663,0.11188842684192783,0.011713319980976616,0.08411839941454803,-1.0194641935639772,-0.41594486241203027,0.03391938347055241,-0.3909197661158852,-0.5824320324359802,0.09857916203319313,0.12076300835483607,0.2193421703880292,0.25369154109375464,0.21884483477581368,0.2545891522530044,0.0,0.0,0.0,-0.05328061106347751,-0.09329823268631396,-0.045460266073166486,-0.03520929715772334,-0.026180495753594126,-0.04035363820763969,0.04033769006360606,0.33600802407221664,0.12437311935807423,0.06256495867638003,0.30090270812437314,-0.08579713612580693,never
3,0.25,3,2,0.876524343828628,0.0,-0.006021657526910751,0.7511290431554548,0.11361039577347586,0.010688596508337388,0.08801525024790827,-0.998056558826161,-0.42205360276454884,0.03151210261710417,-0.4038692335124115,-0.5871301561427791,0.10191784548639603,0.12158808238919244,0.22350592787558846,0.25369154109375464,0.2203885607901601,0.2545891522530044,0.0,0.0,0.0,-0.0557488771630432,-0.09133907168817239,-0.0461279145691402,-0.03271047028533218,-0.02704774142795474,-0.04067914637642286,0.03849292595602348,0.3229689067201605,0.12437311935807423,0.065083972388549,0.30090270812437314,-0.08458586176993659,never
3,0.25,3,3,0.8797197895448171,0.0,-0.006740142774878444,0.7446511091520993,0.09821552058455386,0.011933479385338884,0.09856718098801721,-0.9628336044462893,-0.4259444984828953,0.03021065708995873,-0.38846757165095785,-0.6418726983554095,0.09575001355989979,0.130550828219219,0.22630084177911883,0.25369154109375464,0.22529981503795513,0.2545891522530044,0.0,0.0,0.0,-0.062432472210564555,-0.08811557505692315,-0.04655316601615472,-0.03135953233742887,-0.026016268532714777,-0.04447196789033531,0.03766327166200795,0.31293881644934807,0.12437311935807423,0.06999496547762864,0.30090270812437314,-0.07960156662594983,never
3,0.25,3,4,0.8785347997484568,0.0,-0.0035477233239611383,0.7350492878149099,0.09242887894801288,0.01290409981209793,0.10723509116354017,-0.9577352226804937,-0.4104513461237879,0.03141734330925485,-0.4048030296141992,-0.6385533873441338,0.09763483875567525,0.1268634602855979,0.22449829904127314,0.25369154109375464,0.22928132039246396,0.2545891522530044,0.0,0.0,0.0,-0.06792272825453924,-0.08764898681251808,-0.04485985785873978,-0.03261210739405429,-0.0271102791837722,-0.04424199036817286,0.03795939784365626,0.316950852557673,0.12437311935807423,0.07357395818014396,0.30090270812437314,-0.07506724979790981,never
3,0.25,3,5,0.8742184939179596,0.0,0.004827357752188899,0.7147270386383383,0.0797250241682407,0.01539437842794005,0.1333933870208184,-0.9309834361356178,-0.3878309149048095,0.033642734499111294,-0.3694172663075499,-0.6217264283270701,0.08538682439018627,0.11882871808545765,0.20421554247564397,0.25369154109375464,0.23967102842911792,0.2545891522530044,0.0,0.0,0.0,-0.08449139809794062,-0.08520074545044241,-0.04238758108642597,-0.034922127555943726,-0.024740440392574344,-0.04307613928428007,0.03502064236316799,0.28986960882647944,0.12437311935807423,0.07462744811662188,0.30090270812437314,-0.05805010568375667,never
3,0.25,3,6,0.8548808654215445,0.0,0.020476197955080933,0.727311404851765,0.09128295661384825,0.021365690313148,0.14024845864916094,-0.9434730122225061,-0.3533809219454999,0.03473071408404668,-0.35158511198501,-0.508862355156363,0.08350090419638334,0.09927337617075557,0.1827742803671389,0.25369154109375464,0.23937570440858033,0.2545891522530044,0.0,0.0,0.0,-0.08883340184247256,-0.0863437531041338,-0.03862240452656368,-0.03605148170652206,-0.02354619369290684,-0.03525638397940352,0.029564677268525033,0.24974924774322968,0.12437311935807423,0.06568251104319557,0.30090270812437314,-0.05221599324463925,never
3,0.25,3,7,0.8341755565898631,0.0,0.04903407917958136,0.7052114838422023,0.08847144966135319,0.023627347734278895,0.13803641174606582,-0.8946679231091462,-0.33643988732177316,0.035779365932380895,-0.41816227107071957,-0.38238958834701425,0.1040748793453516,0.07685907623614421,0.18093395558149583,0.25369154109375464,0.2342584858441338,0.2545891522530044,0.0,0.0,0.0,-0.08743229089031147,-0.08187726120660468,-0.03677085156571367,-0.03714001253359472,-0.028004968054838368,-0.026493754194777758,0.025790322660509162,0.2136409227683049,0.12437311935807423,0.0596928569512089,0.30090270812437314,-0.054966052347632396,never
3,0.25,3,8,0.8106691661539819,0.0,0.07647010823737932,0.7151748501987879,0.0871932366425964,0.027330166640173167,0.13071695116203086,-0.9237413176919992,-0.32139482700050237,0.03485998737218707,-0.3977036228515588,-0.27081189356411267,0.10487877010221323,0.057392854564187114,0.16227162466640033,0.25369154109375464,0.22709375895909162,0.2545891522530044,0.0,0.0,0.0,-0.08279614308808673,-0.08453796900771866,-0.035126517166856996,-0.036185671103585906,-0.026634821034267307,-0.01876312525172324,0.02163172359814644,0.18455366098294884,0.12437311935807423,0.04649065880384895,0.30090270812437314,-0.05810263414533218,never
3,0.25,3,9,0.8033796334595928,0.0,0.09284397546767997,0.693122354531446,0.08357461122237704,0.023518488758472494,0.13198499737583602,-0.9732061065124399,-0.3297632849229172,0.0331894077678149,-0.4185375503925294,-0.23054416512851156,0.10918325933868443,0.04803688366097297,0.1572201429996574,0.25369154109375464,0.22891938356426547,0.2545891522530044,0.0,0.0,0.0,-0.0835993238142833,-0.08906483459680345,-0.03604113917124714,-0.03445156134988013,-0.028030101086070514,-0.015973187105743362,0.022162899702572767,0.19157472417251756,0.12437311935807423,0.04703801985631072,0.30090270812437314,-0.05570010483430338,never
3,0.25,3,10,0.8007023477966967,0.0,0.0921827471815928,0.7111505721451052,0.08994829314140683,0.022746960364006776,0.14011754853053116,-1.0521332425950922,-0.34694004379748056,0.030698848545525605,-0.3285513699660678,-0.2312183725383493,0.08377659597041674,0.04755513501249856,0.1313317309829153,0.25369154109375464,0.23366970369317946,0.2545891522530044,0.0,0.0,0.0,-0.08875048334707165,-0.09628800374192122,-0.03791845537172653,-0.03186628913163293,-0.022003588694679305,-0.016019899374949624,0.021385035771654463,0.18655967903711135,0.12437311935807423,0.041219840520207836,0.30090270812437314,-0.04637528191260792,never
3,0.5,3,1,0.8579654107062874,0.0,0.0,0.7282884369730663,0.11188842684192783,0.011713319980976616,0.08411839941454803,-1.0194641935639772,-0.41594486241203027,0.03391938347055241,-0.3909197661158852,-0.5824320324359802,0.09857916203319313,0.12076300835483607,0.2193421703880292,0.2540076809729143,0.21857759673359062,0.2549158291329665,0.0,0.0,0.0,-0.0527026682577687,-0.09271162058857281,-0.045327399432187776,-0.036173546619402974,-0.02588641339798246,-0.040003815228643255,0.03960598563380398,0.3465491923641703,0.11698482623592756,0.0530784253362697,0.2976015663240333,-0.08568534399478829,never
3,0.5,3,2,0.8511279564329215,0.0,0.00404532997801299,0.7528167154115503,0.11079118968450323,0.010616560587829208,0.08872049704885004,-0.9985582627773003,-0.421122241448597,0.03145202323074342,-0.3868431323101726,-0.5858459348048913,0.09787723982304233,0.1219038609526783,0.2197811007757206,0.2540076809729143,0.22010815990867835,0.2549158291329665,0.0,0.0,0.0,-0.05558601870902009,-0.09081040352241036,-0.0458916019234541,-0.03354221427991401,-0.025616461768226333,-0.04023829601261277,0.03686058401934537,0.32599118942731276,0.11698482623592756,0.054331721789777326,0.2976015663240333,-0.08384073628695163,never
3,0.5,3,3,0.8401360147816207,0.0,0.020160741588656883,0.7523372366646948,0.09368991004651571,0.012920415269573046,0.09962574047184053,-0.9514227709611843,-0.4266062381579907,0.029292050808432935,-0.3512337103921356,-0.6373374109446509,0.08784707331951314,0.13209793182144564,0.21994500514095877,0.2540076809729143,0.2242330378401009,0.2549158291329665,0.0,0.0,0.0,-0.06241847665391869,-0.08652383037830193,-0.046489217934119614,-0.031238697673165956,-0.02325843258542921,-0.043774941290740485,0.033972021762724125,0.29955947136563876,0.11698482623592756,0.05702370642835551,0.2976015663240333,-0.0788898771367211,never
3,0.5,3,4,0.8207873796726048,0.0,0.04660218718108178,0.7480193396598539,0.08373229454357188,0.015318528356989288,0.11107358423366612,-0.918566687682017,-0.42059894337769177,0.0296100500869996,-0.3583271325332356,-0.6440436201232936,0.087821209882655,0.1307601395060378,0.2185813493886928,0.2540076809729143,0.22888568071669566,0.2549158291329665,0.0,0.0,0.0,-0.06959088977929152,-0.08353584831258992,-0.045834575757667445,-0.03157783006742526,-0.0237281536736601,-0.044235551178120856,0.032973088309629285,0.29319627998042097,0.11698482623592756,0.06016695800057112,0.2976015663240333,-0.07291053135526104,never
3,0.5,3,5,0.8084042652720187,0.0,0.06879840436156237,0.7298557935573685,0.06862508011864558,0.019479522082901272,0.14169019635249108,-0.8694693460378455,-0.3996884201966079,0.03204941740791171,-0.2949174949880015,-0.6611297680421281,0.06881335272536003,0.12900043350287768,0.19781378622823773,0.2540076809729143,0.24072240590656316,0.2549158291329665,0.0,0.0,0.0,-0.08877310393107614,-0.07907086156841713,-0.043555861143743185,-0.034179309176898744,-0.01952921508526044,-0.0454090977316227,0.02973582722095067,0.2706803720019579,0.11698482623592756,0.06048218567431533,0.2976015663240333,-0.053579755357961945,never
3,0.5,3,6,0.7876136931052833,0.0,0.08787898170631347,0.7451194716462435,0.07733222211670639,0.025331388088321916,0.15524260931125247,-0.8288554827389523,-0.3675397218251391,0.034757472397191715,-0.2674655810332753,-0.5388629648318701,0.06419663803518114,0.1076068335748328,0.17180347161001394,0.2540076809729143,0.24131046117794766,0.2549158291329665,0.0,0.0,0.0,-0.09726409198159722,-0.07537737521688609,-0.04005247157461086,-0.03706733199393115,-0.01771136995489365,-0.03701131338627479,0.02343050176854174,0.20704845814977973,0.11698482623592756,0.04904530195895212,0.2976015663240333,-0.044269232399297954,never
3,0.5,3,7,0.766906849096242,0.0,0.11687491459780608,0.7282080763798212,0.07607499215766203,0.026785833869689576,0.15411688229035875,-0.7617257092080264,-0.3441144173443937,0.038713013367944325,-0.3158175158240738,-0.4096327239252843,0.07939183411706244,0.08438158251522718,0.16377341663228961,0.2540076809729143,0.2355738260421885,0.2549158291329665,0.0,0.0,0.0,-0.09655879066649983,-0.06927249175644952,-0.03749970982907077,-0.041285744331369424,-0.0209131987726666,-0.028135251646404118,0.02056277315833252,0.18551150269211944,0.11698482623592756,0.03942513745264065,0.2976015663240333,-0.045730289331265286,never
3,0.5,3,8,0.7442370035828461,0.0,0.14330738769475637,0.7426433509905417,0.07712075063933738,0.030289997568697467,0.14638327279904803,-0.7724377977465331,-0.3296834337010051,0.037708526125845736,-0.3378015036333484,-0.2845734363442803,0.09000659055512339,0.06171096376513965,0.15171755432026304,0.2540076809729143,0.2279243327812355,0.2549158291329665,0.0,0.0,0.0,-0.09171345530238936,-0.07024666534151808,-0.035927100046105644,-0.040214502393490614,-0.022368961939163497,-0.01954566804796742,0.017165688431020426,0.14929025942241803,0.11698482623592756,0.029117665137049917,0.2976015663240333,-0.050717597979382655,never
3,0.5,3,9,0.7343197102213886,0.0,0.1665323528055045,0.7203266887591401,0.0768185256309485,0.02710732487806441,0.14299469036194495,-0.8512262140328737,-0.335939686086922,0.03529505120515874,-0.39378303635819023,-0.23674004729392273,0.1036585213477407,0.05011638182124735,0.15377490316898804,0.2540076809729143,0.2294631322815651,0.2549158291329665,0.0,0.0,0.0,-0.0895904080583894,-0.07741180346370885,-0.0366088722627417,-0.03764063640226394,-0.026076017003599263,-0.01626027515958668,0.018490250002085512,0.16348507097405776,0.11698482623592756,0.03398089584849252,0.2976015663240333,-0.05098423247913262,never
3,0.5,3,10,0.7322220439589634,0.0,0.16772074156131134,0.7295268336888943,0.08691793701668812,0.026751973489609764,0.15035849335016988,-0.9098102742396911,-0.3509725796566765,0.031269946482970726,-0.3353468045655653,-0.25237980973962965,0.0871143582474298,0.05298956768450238,0.1401039259319322,0.2540076809729143,0.23377155393200227,0.2549158291329665,0.0,0.0,0.0,-0.09420404869712061,-0.08273952678810016,-0.03824707490216471,-0.03334803735067876,-0.02220641360995612,-0.01733447804036093,0.01728145504906392,0.15320606950562898,0.11698482623592756,0.03335702217316841,0.2976015663240333,-0.0449157313819016,never
3,0.75,3,1,0.8315346253614077,0.0,0.0,0.7282884369730663,0.11188842684192783,0.011713319980976616,0.08411839941454803,-1.0194641935639772,-0.41594486241203027,0.03391938347055241,-0.3909197661158852,-0.5824320324359802,0.09857916203319313,0.12076300835483607,0.2193421703880292,0.25447008697946344,0.2194958097742084,0.2558848201882355,0.0,0.0,0.0,-0.05217171837040157,-0.09248966094656325,-0.045620704702784586,-0.03754992588342197,-0.0258716513804997,-0.04027723899795944,0.03963416893922873,0.337401055408971,0.12467018469656992,0.05447624546047791,0.30244063324538256,-0.0866080286266219,never
3,0.75,3,2,0.8162330789623171,0.0,0.014021379222760144,0.7515480678088681,0.11528511867136525,0.011587635595652875,0.0931128220912146,-0.9463612627537712,-0.42293803068226804,0.03076903384050434,-0.41180769404044065,-0.5630145280899593,0.10520074396197802,0.11767148730353809,0.22287223126551614,0.25447008697946344,0.22132564131145582,0.2558848201882355,0.0,0.0,0.0,-0.05775021831877608,-0.08585748560630034,-0.04638771324988708,-0.034062380326532034,-0.027254045508825524,-0.038934449762934725,0.03431987899639923,0.29353562005277045,0.12467018469656992,0.056302929514939065,0.30244063324538256,-0.08379683989975703,never
3,0.75,3,3,0.7959344438386936,0.0,0.044401371735059314,0.7532845641361438,0.09855176367179706,0.013907923541550052,0.11040801700840672,-0.8494361105782248,-0.43749695896129814,0.029624144095620582,-0.37519052991287594,-0.6237309287661459,0.09376248784360217,0.12858779911717574,0.2223502869607779,0.25447008697946344,0.22736441563370405,0.2558848201882355,0.0,0.0,0.0,-0.06847700395260846,-0.0770640679281661,-0.047984532030037594,-0.032794947942261315,-0.02483066714076915,-0.04313320402942406,0.031110470650273937,0.2711081794195251,0.12467018469656992,0.05881725177593353,0.30244063324538256,-0.0754769710749383,never
3,0.75,3,4,0.7617720731092785,0.0,0.09858288845084484,0.7489860888065931,0.08656793399469259,0.01496582812139956,0.13139014045083836,-0.7340640448087861,-0.4479109465184885,0.03281847103507734,-0.4041254550860587,-0.6811332959966072,0.09548662938439113,0.13284476510190785,0.228331394486299,0.25447008697946344,0.23613448176314844,0.2558848201882355,0.0,0.0,0.0,-0.08149048783568649,-0.06659707623479838,-0.04912673498542458,-0.03633117789550185,-0.026745623512096535,-0.04710278113925457,0.0328883619757616,0.2816622691292876,0.12467018469656992,0.06610027397437943,0.30244063324538256,-0.06549932002412086,never
3,0.75,3,5,0.7411867310252331,0.0,0.14254662701224285,0.7346765454062429,0.06774630176791983,0.01739912248917044,0.1666329534634291,-0.6788025217985667,-0.41998114387592494,0.036683796768718496,-0.3404183252737206,-0.7391538262426426,0.07518262107934477,0.1361734521165138,0.21135607319585858,0.25447008697946344,0.2502164792965286,0.2558848201882355,0.0,0.0,0.0,-0.10334870349207734,-0.06158354112599012,-0.04606340281352421,-0.04061022662701894,-0.022529390934927618,-0.05111510641218635,0.031877756274867254,0.2701187335092348,0.12467018469656992,0.06942772285930723,0.30244063324538256,-0.044639598212381476,never
3,0.75,3,6,0.720739917981958,0.0,0.16816253722709074,0.7421378551121514,0.07861486099246065,0.02252456587349456,0.18336574126300734,-0.609054929234981,-0.3889120196624386,0.03847848705491008,-0.3291771156624822,-0.6497161268185165,0.07422461312090448,0.12170983647316053,0.195934449594065,0.25447008697946344,0.2518350660068161,0.2558848201882355,0.0,0.0,0.0,-0.11372667428927614,-0.05525577480641683,-0.042655750816338246,-0.042597010593440315,-0.021785430968291223,-0.044930172558073266,0.02578676644235432,0.21108179419525067,0.12467018469656992,0.062204825637276584,0.30244063324538256,-0.03608449330083651,never
3,0.75,3,7,0.701659627011831,0.0,0.19653972709213785,0.7281882881592093,0.0793194850047407,0.02482141618842507,0.18363751017490057,-0.5454655590238588,-0.3626215965765738,0.042356005810015744,-0.37600637870242604,-0.5464191651760437,0.0874841199586471,0.10454445555676727,0.19202857551541436,0.25447008697946344,0.24736422244882178,0.2558848201882355,0.0,0.0,0.0,-0.1138952301727904,-0.0494867057917697,-0.03977222529048764,-0.04688955741971743,-0.02488466122674787,-0.03778682160871722,0.02378863685536485,0.19063324538258575,0.12467018469656992,0.0552895768611376,0.30244063324538256,-0.03750339709654922,never
3,0.75,3,8,0.6811469387344645,0.0,0.22018273399041455,0.7410201021793842,0.07919069730273863,0.02968532093322243,0.17428422664478374,-0.5188353581950392,-0.3667834647211737,0.04290375880243112,-0.3739942610682282,-0.4380393169362391,0.09184135237388369,0.08809811751595231,0.179939469889836,0.25447008697946344,0.23870961448003117,0.2558848201882355,0.0,0.0,0.0,-0.1080941583791279,-0.04707071289947804,-0.040228697709778244,-0.04749593885013101,-0.02475149628989714,-0.030291971039012336,0.020859831619076088,0.1616094986807388,0.12467018469656992,0.04183973209821492,0.30244063324538256,-0.04240201069404407,never
3,0.75,3,9,0.6668308537692456,0.0,0.2537927914296323,0.7221049538110964,0.07279125312170161,0.028091762280607793,0.1703032932166966,-0.6038980171876658,-0.3983915555645332,0.04179084915761721,-0.386415708213579,-0.3491798176580628,0.09434666582346803,0.0693515090719789,0.16369817489544694,0.25447008697946344,0.23946589815940064,0.2558848201882355,0.0,0.0,0.0,-0.10562511309168797,-0.05478792017277835,-0.04369546340132147,-0.04626390953821889,-0.025573566131437346,-0.024147021773950218,0.021920668866524867,0.17150395778364116,0.12467018469656992,0.03709708817269896,0.30244063324538256,-0.03861765811708063,never
3,0.75,3,10,0.6609224748516481,0.0,0.26434230836684947,0.7315218714939604,0.0811915046161726,0.028290364723436635,0.17794902313034042,-0.7106740712703961,-0.4478073880832891,0.038355655733728435,-0.29773357760896324,-0.2496166943239041,0.07224810966518475,0.04927506901933713,0.12152317868452188,0.25447008697946344,0.24312848903306936,0.2558848201882355,0.0,0.0,0.0,-0.11036712994610987,-0.06447504906035498,-0.04911537672807211,-0.042461032089864674,-0.01970445086648444,-0.01726187897515677,0.020065582616350136,0.15600263852242743,0.12467018469656992,0.02310757968263629,0.30244063324538256,-0.025506200488246082,never
3,0.9,3,1,0.8127293540999015,0.0,0.0,0.7282884369730663,0.11188842684192783,0.011713319980976616,0.08411839941454803,-1.0194641935639772,-0.41594486241203027,0.03391938347055241,-0.3909197661158852,-0.5824320324359802,0.09857916203319313,0.12076300835483607,0.2193421703880292,0.2545700971395584,0.2197712902162908,0.2561894027593666,0.0,0.0,0.0,-0.05216654014431616,-0.09253050874446161,-0.04608738224176623,-0.03718679435500032,-0.02612636502878349,-0.04034422080960172,0.03989845390276579,0.3370504599944243,0.12378031781432952,0.055691119044535484,0.3033175355450237,-0.0871840695837885,never
3,0.9,3,2,0.7942419624949637,0.0,0.016874519285149603,0.753038448220493,0.11405606921689579,0.012561983909306886,0.09515591800925709,-0.9305542727860701,-0.4252728154836947,0.030864707399700125,-0.38317597721948005,-0.5756328646457073,0.09804359978525833,0.12103397780302047,0.21907757758827878,0.2545700971395584,0.22198935939914102,0.2561894027593666,0.0,0.0,0.0,-0.05901152484293068,-0.08446070084542309,-0.04712093494933929,-0.03383786523998436,-0.025608823904108444,-0.03987325233366637,0.033398353842206574,0.2857541120713688,0.12378031781432952,0.05543376446293639,0.3033175355450237,-0.08270305523642589,never
3,0.9,3,3,0.7686533930059143,0.0,0.05497525231616707,0.7547485156143563,0.09797330262502053,0.0162478728914297,0.11581418735951197,-0.8477791280351537,-0.4410664847643796,0.02877116122459313,-0.3339815998304278,-0.6238526742918372,0.08335034545858418,0.12908341605818185,0.21243376151676602,0.2545700971395584,0.22936065634512645,0.2561894027593666,0.0,0.0,0.0,-0.07182287699504722,-0.07694770891931865,-0.04887089976178582,-0.031542650435918425,-0.02232101302209461,-0.04321336850073907,0.029205073868972652,0.2514636186228046,0.12378031781432952,0.05642100482663301,0.3033175355450237,-0.07161225730084955,never
3,0.9,3,4,0.7153019245125704,0.0,0.15053498650961505,0.7482212284271048,0.08316400150501288,0.0175787515576629,0.14296629078962897,-0.798200953527642,-0.46107414410132763,0.032504119943873123,-0.36880731801350713,-0.7201235333822759,0.0824227862283817,0.13371666996181353,0.21613945619019523,0.2545700971395584,0.24466116301182833,0.2561894027593666,0.0,0.0,0.0,-0.08866142008963748,-0.07244780226368203,-0.0510877816780037,-0.03563520030051388,-0.024648522410225547,-0.04988191106085596,0.03623946211531792,0.3058265960412601,0.12378031781432952,0.06970842052681163,0.3033175355450237,-0.055937311841308596,never
3,0.9,3,5,0.6856220499111221,0.0,0.221974272955328,0.7305692852599662,0.06441296985253657,0.020177973958575603,0.18199478228395832,-0.7632368933050833,-0.4386279564572204,0.03564969697698039,-0.33196180965306665,-0.8095043843939393,0.06764551374566058,0.13849637483437596,0.20614188858003651,0.2545700971395584,0.26205864048760147,0.2561894027593666,0.0,0.0,0.0,-0.11286517791766525,-0.06927432907983712,-0.04860070677142719,-0.03908378675137093,-0.02218602425961887,-0.05607319277021323,0.03804448800942088,0.3164204070253694,0.12378031781432952,0.0790604741721692,0.3033175355450237,-0.03387480458827761,never
3,0.9,3,6,0.6641001623263395,0.0,0.25469932849543286,0.7410523052796085,0.07413310043256086,0.024505704346522435,0.1997572470791107,-0.6459502248185526,-0.426017640052976,0.03706416095270318,-0.32997721377425715,-0.7976091165801713,0.06756554423132706,0.13683075724924462,0.2043963014805717,0.2545700971395584,0.26553116704739316,0.2561894027593666,0.0,0.0,0.0,-0.12388067915458091,-0.05862893792974507,-0.04720346274984743,-0.04063450423517852,-0.022053387639885947,-0.05524922484856435,0.03311756987342669,0.2746027320880959,0.12378031781432952,0.07753093943793003,0.3033175355450237,-0.02631200423511983,never
3,0.9,3,7,0.6444123596778286,0.0,0.2851540136095898,0.7327137630889639,0.0754232828235817,0.02560663462194416,0.1990405613901312,-0.5358373206312063,-0.4127168105904371,0.042550656897499144,-0.3880155851314712,-0.7030898306711864,0.08180578761474452,0.12259699210015346,0.20440277971489798,0.2545700971395584,0.26071331278443105,0.2561894027593666,0.0,0.0,0.0,-0.12343622213893136,-0.04863466534213612,-0.0457297087334669,-0.04664950732642864,-0.025932269720525387,-0.048702011218281896,0.03146060717600866,0.253972679119041,0.12378031781432952,0.07045334637446776,0.3033175355450237,-0.02815790897592209,never
3,0.9,3,8,0.6242617536641862,0.0,0.3093027766612937,0.750443701455979,0.0736002140074138,0.02884799239730463,0.18989086477644224,-0.5070609718776,-0.4163119319126371,0.0435281467690978,-0.41020521651032726,-0.5882102582040746,0.09055571900776803,0.10655730182007916,0.1971130208278472,0.2545700971395584,0.2534440632351682,0.2561894027593666,0.0,0.0,0.0,-0.11776198179403281,-0.04602281275644535,-0.04612805415266725,-0.04772115754880937,-0.027415270733797972,-0.040744470114745066,0.028450430511725515,0.22609422916085867,0.12378031781432952,0.05995660520402236,0.3033175355450237,-0.0324049211812892,never
3,0.9,3,9,0.6099479121568671,0.0,0.3483755953676937,0.7346612811847689,0.06448401496480041,0.0264963818965383,0.18811571435568678,-0.586406577715161,-0.4358572075236983,0.0438245897839045,-0.42552939581283755,-0.47551005089153825,0.09355889001727162,0.08510504672004225,0.17866393673731387,0.2545700971395584,0.2540442707674657,0.2561894027593666,0.0,0.0,0.0,-0.11666111139788826,-0.05322452648129948,-0.04829370318336818,-0.048046156540585375,-0.02843943256168883,-0.03293789046958342,0.029391361095044637,0.23529411764705882,0.12378031781432952,0.05384592709155018,0.3033175355450237,-0.02764585594075564,never
3,0.9,3,10,0.608468950729548,0.0,0.3509997353122132,0.7427388048985993,0.07381022665148425,0.027377493033482535,0.19517182786939072,-0.7176994852411246,-0.47768936356624453,0.04005885053564258,-0.31191356490299477,-0.34679629369481285,0.0690137423910161,0.06247677183890867,0.13149051422992478,0.2545700971395584,0.2570215303510995,0.2561894027593666,0.0,0.0,0.0,-0.12103700337202668,-0.06514117799747121,-0.052928775616647224,-0.043917668440521765,-0.02084613867201853,-0.02402207548622922,0.025491124848469212,0.2063005296905492,0.12378031781432952,0.036355266468513746,0.3033175355450237,-0.013507651411755427,never
3,0.95,3,1,0.8044069209903136,0.0,0.0,0.7282884369730663,0.11188842684192783,0.011713319980976616,0.08411839941454803,-1.0194641935639772,-0.41594486241203027,0.03391938347055241,-0.3909197661158852,-0.5824320324359802,0.09857916203319313,0.12076300835483607,0.2193421703880292,0.25498577803218225,0.21993714908011489,0.25638320372650847,0.0,0.0,0.0,-0.05226612762357369,-0.09229666858112599,-0.046216263792021324,-0.03732941587222629,-0.025882744599950887,-0.040476227573685755,0.03976560040934832,0.33368504352413614,0.122658929042469,0.05586176627409022,0.3033500395673965,-0.08771934333355756,never
3,0.95,3,2,0.7843430457563698,0.0,0.017862849610343456,0.753282468540624,0.11500422277584797,0.012766586074723595,0.0950476183443055,-0.917778038530828,-0.42928733845995787,0.0314281978763571,-0.372173107669734,-0.583078574680043,0.09528924519946248,0.12290940423966465,0.21819864943912712,0.25498577803218225,0.22187905134690097,0.25638320372650847,0.0,0.0,0.0,-0.05905688868636551,-0.08309056462020782,-0.04769876651869021,-0.034587782813319125,-0.02464153089135472,-0.04052115915290753,0.03329149419664002,0.2811922975468214,0.122658929042469,0.05461625503251332,0.3033500395673965,-0.08310978231584212,never
3,0.95,3,3,0.7599092999120174,0.0,0.05377485753759803,0.76007544958208,0.09892660563932235,0.016523741802584185,0.11721120552990497,-0.8129218775714819,-0.4471760960968986,0.03021872117040034,-0.3055510120522421,-0.6395669422687429,0.07630724843038188,0.13302204168228235,0.2093292901126642,0.25498577803218225,0.22925868743072322,0.25638320372650847,0.0,0.0,0.0,-0.07282801229904803,-0.07359746579648087,-0.049686413480035344,-0.033256713249993276,-0.020230490992518106,-0.04444682926453132,0.028759636360095774,0.24294381429701925,0.122658929042469,0.05403181583282383,0.3033500395673965,-0.07104045889390811,never
